category_code,normalized_name,logo_width,logo_height,country_code,city,investment_rounds,invested_companies,milestones,relationships,funding_total_usd,acquired_at,logo_ratio,name_length
NA,jiangsu shunda semiconductor development,0,0,CHN,Yangzhou,0,0,0,0,82000000,2008-05-01,NaN,40
NA,eyedentity games,143,100,KOR,Seoul,0,0,0,0,0,2010-09-08,1.43,16
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2012-10-02,3.2666666666666666,8
semiconductor,cadeka microcircuits,189,62,USA,Loveland,0,0,0,0,0,2013-07-08,3.0483870967741935,20
advertising,biggs gilmore,200,25,USA,Kalamazoo,0,0,0,3,0,2013-11-21,8,13
software,vurv technology,125,62,USA,Jacksonville,0,0,0,4,5000000,2008-05-06,2.0161290322580645,15
NA,vacation rentals anchorage alaska,0,0,NA,NA,0,0,0,0,0,1999-01-01,NaN,33
web,aquantive,200,68,USA,Seattle,0,0,2,15,0,2007-05-18,2.9411764705882355,9
software,vivasmart,190,56,NA,NA,0,0,1,3,250000,2000-06-30,3.392857142857143,9
ecommerce,inca holdings,0,0,GBR,Egham,0,0,0,0,0,2009-08-14,NaN,13
web,mapquest,140,95,USA,Lancaster,0,0,4,14,0,1999-12-22,1.4736842105263157,8
software,rare,78,112,NA,NA,0,0,0,0,0,2002-09-24,0.6964285714285714,4
mobile,livewire mobile,318,75,USA,Littleton,0,0,2,11,4420000,2013-06-04,4.24,15
NA,vacation rentals bath indiana,0,0,NA,NA,0,0,0,0,0,2009-01-10,NaN,29
web,hitwise,302,119,AUS,Melbourne,0,0,3,4,4200000,2007-04-19,2.53781512605042,7
biotech,visiogen,89,72,USA,Irvine,0,0,1,5,40000000,2009-09-03,1.2361111111111112,8
NA,investopedia,0,0,NA,NA,0,0,1,1,0,2007-04-17,NaN,12
software,blueridge solutions,0,0,USA,Phoenix,0,0,0,2,0,2008-07-31,NaN,19
biotech,apthera,130,49,USA,Scottsdale,0,0,0,2,0,2011-03-31,2.6530612244897958,7
software,4hak developers,0,0,NA,NA,0,0,0,0,0,2013-07-29,NaN,15
hospitality,foodspotting,450,90,USA,San Francisco,0,0,3,8,3750000,2013-01-29,5,12
NA,advo,0,0,NA,NA,0,0,1,5,0,2006-07-06,NaN,4
other,bvr systems,95,40,ISR,Rosh Ha'ayin,0,0,0,1,0,2009-07-20,2.375,11
enterprise,sysnet info tech,0,0,NA,NA,0,0,0,0,0,2009-04-27,NaN,16
software,reapplications,357,68,USA,San Diego,0,0,0,0,0,2008-05-02,5.25,14
NA,googleoutlook,0,0,NA,NA,0,0,0,0,0,2010-03-18,NaN,13
web,openlane,144,97,USA,Redwood City,0,0,1,5,10000000,2011-08-15,1.4845360824742269,8
biotech,octagen,0,0,USA,Penn Valley,0,0,0,1,0,2008-06-05,NaN,7
enterprise,banklink,747,222,NZL,Dominion Road,0,0,0,0,0,2013-05-14,3.364864864864865,8
NA,vacation rentals villa myrtle beach south carolina,0,0,NA,NA,0,0,0,0,0,2007-04-16,NaN,50
mobile,jaiku,500,356,FIN,Helsinki,0,0,3,2,0,2007-10-09,1.404494382022472,5
web,discovery mining,275,67,USA,San Francisco,0,0,1,2,0,2008-07-23,4.104477611940299,16
mobile,maroc telecom,180,95,MAR,"Rabat ,Maroc",0,0,0,1,0,2013-11-05,1.894736842105263,13
software,nimsoft,230,89,USA,Redwood City,0,0,3,11,22300000,2010-03-10,2.5842696629213484,7
NA,otismed,193,91,NA,NA,0,0,0,1,0,2009-11-10,2.120879120879121,7
biotech,therapeutic peptides,148,149,USA,Baton Rouge,0,0,0,1,0,2008-07-07,0.9932885906040269,20
mobile,enpocket,145,76,NA,NA,0,0,1,10,2000000,2007-10-08,1.9078947368421053,8
web,channel intelligence,256,85,USA,Celebration,0,0,4,5,3008970,2013-02-06,3.011764705882353,20
games_video,omgpop,500,305,USA,New York,0,0,3,18,16600000,2012-03-21,1.639344262295082,6
biotech,verathon,216,66,USA,Bothell,0,0,0,0,0,2009-11-09,3.272727272727273,8
enterprise,userplane,200,49,USA,Santa Monica,0,0,5,13,0,2006-08-14,4.081632653061225,9
real_estate,arrow midstream,529,129,USA,Tulsa,0,0,0,3,0,2013-10-10,4.10077519379845,15
NA,prime point media,338,47,NA,NA,0,0,0,0,0,2009-12-07,7.191489361702128,17
biotech,profibrix,182,49,NLD,Leiden,0,0,0,0,22000000,2013-08-05,3.7142857142857144,9
biotech,sepracor,156,43,USA,Marlborough,0,0,1,6,0,2009-09-03,3.627906976744186,8
software,the macneal group,0,0,USA,Altadena,0,0,0,0,0,2008-05-02,NaN,17
NA,willtek communications,121,55,DEU,Ismaning,0,0,0,0,0,2010-04-12,2.2,22
mobile,jupiter telecommunications j com,152,59,JPN,Tokyo,0,0,0,0,0,2010-01-25,2.5762711864406778,32
NA,yipes,224,104,NA,NA,0,0,1,1,0,2007-07-17,2.1538461538461537,5
NA,infrant technologies,0,0,USA,Fremont,0,0,0,0,0,2007-05-03,NaN,20
music,naplyrics,237,121,CAN,Edmonton,0,0,1,1,250000,2013-08-14,1.9586776859504131,9
web,partnerup,650,138,USA,Minneapolis,0,0,0,2,0,2008-07-30,4.7101449275362315,9
web,costa,345,48,NA,NA,0,0,0,1,0,2013-11-08,7.1875,5
software,sonic solutions,153,26,USA,Novato,0,0,2,5,0,2010-12-23,5.884615384615385,15
web,kiwibox,233,54,USA,New York,0,0,3,3,0,2007-08-16,4.314814814814815,7
network_hosting,stonesoft,175,63,FIN,Helsinki,0,0,0,1,0,2013-05-06,2.7777777777777777,9
enterprise,e insurance services,170,74,GBR,Bristol,0,0,0,0,0,2008-12-01,2.2972972972972974,20
biotech,corbett life science,0,0,AUS,Sydney,0,0,1,2,0,2008-07-01,NaN,20
web,milo,175,113,USA,Palo Alto,0,0,3,21,4950000,2010-12-02,1.5486725663716814,4
ecommerce,bodybuilding,270,100,USA,Meridian,0,0,0,8,0,2008-01-01,2.7,12
hardware,orthohelix surgical designs,196,40,USA,Medina,0,0,0,1,0,2012-08-24,4.9,27
public_relations,covad communications,132,38,USA,San Jose,0,0,1,21,0,2007-10-31,3.473684210526316,20
enterprise,genesys software systems,188,81,USA,Methuen,0,0,1,0,0,2008-12-17,2.3209876543209877,24
NA,nupunet,0,0,NA,NA,0,0,0,0,0,2013-01-09,NaN,7
enterprise,trio enterprises,175,87,SWE,Stockholm,0,0,0,0,0,2009-04-07,2.0114942528735633,16
ecommerce,audible,164,37,USA,Newark,0,0,2,9,0,2008-01-31,4.4324324324324325,7
NA,the about group,0,0,NA,NA,0,0,0,0,0,2012-09-01,NaN,15
social,pixable,504,142,USA,New York City,0,0,2,23,6100000,2012-09-19,3.5492957746478875,7
software,vintek,222,72,USA,Philadelphia,0,0,0,0,0,2013-09-24,3.0833333333333335,6
NA,online tech pc,0,0,NA,NA,0,0,0,0,0,2013-08-13,NaN,14
NA,canon communications,0,0,NA,NA,0,0,0,0,0,2010-09-16,NaN,20
NA,vanity fair,0,0,NA,NA,0,0,0,0,0,2007-01-23,NaN,11
games_video,xfire,50,50,USA,Santa Monica,0,0,4,23,7000000,2006-04-01,1,5
biotech,ascension orthopedics,0,0,USA,Austin,0,0,0,2,18664050,2011-09-12,NaN,21
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2004-07-14,3.2666666666666666,8
biotech,neuronex,387,76,USA,Morrisville,0,0,0,1,1899999,2012-02-17,5.092105263157895,8
other,goodrich,180,79,USA,Charlotte,0,0,0,6,0,2011-09-22,2.278481012658228,8
real_estate,verde realty,233,51,USA,Houston,0,0,0,1,0,2013-10-02,4.568627450980392,12
hospitality,earthbound,137,103,USA,San Juan Bautista,0,0,0,1,0,2013-12-09,1.3300970873786409,10
games_video,awesomenesstv,2103,261,USA,Los Angeles,0,0,2,6,3500000,2013-05-01,8.057471264367816,13
consulting,razorfish,1151,199,USA,Chicago,0,0,2,43,0,2004-06-28,5.78391959798995,9
NA,tiny lino,0,0,NA,NA,0,0,0,0,0,2011-02-07,NaN,9
network_hosting,fotolog,182,40,USA,New York,0,0,3,12,4000000,2007-08-01,4.55,7
NA,kfuo fm,0,0,NA,NA,0,0,0,0,0,2009-10-07,NaN,7
consulting,tejas technologies,270,57,USA,Little Rock,1,1,0,0,0,2007-04-01,4.7368421052631575,18
manufacturing,relume technologies,189,94,USA,Oxford,0,0,0,1,7000000,2013-08-28,2.0106382978723403,19
software,crossflo systems,0,0,USA,San Diego,0,0,0,2,0,2008-08-04,NaN,16
software,network physics,0,0,USA,Mountain View,0,0,1,3,8630000,2007-10-23,NaN,15
software,tweetdeck,250,250,GBR,London,0,0,3,6,3800000,2011-05-02,1,9
web,istockphoto,180,45,CAN,Calgary,0,0,3,3,0,2006-02-01,4,11
local,motorweb,301,78,NCL,Takapuna     Auckland,0,0,0,0,0,2013-12-11,3.858974358974359,8
NA,pooxi,0,0,NA,NA,0,0,0,1,0,2012-07-01,NaN,5
NA,channel 4,0,0,NA,NA,0,0,1,13,0,2013-11-20,NaN,9
software,midpoint cc,278,47,USA,Cape Coral,0,0,0,0,0,2008-09-15,5.914893617021277,11
software,n able technologies,300,51,CAN,"Ottawa, ON",0,0,1,9,0,2013-05-21,5.882352941176471,19
NA,cybertech international,319,60,NLD,Amsterdam,0,0,0,1,0,2011-02-15,5.316666666666666,23
software,soluto,230,74,ISR,Tel Aviv,0,0,3,11,18000000,2013-10-30,3.108108108108108,6
biotech,hlh agri r d,0,0,SGP,Singapore,0,0,0,0,0,2008-05-09,NaN,12
web,imagekind,176,51,USA,Raleigh,0,0,2,5,2600000,2008-07-01,3.450980392156863,9
biotech,ceptaris therapeutics,356,100,USA,Malvern,0,0,1,14,25000000,2013-07-31,3.56,21
advertising,chintano,330,111,USA,Seattle,0,0,0,9,0,2007-08-01,2.972972972972973,8
biotech,ardian,120,57,USA,Mountain View,0,0,2,8,64080000,2011-01-13,2.1052631578947367,6
network_hosting,speedera networks,240,70,USA,Santa Clara,0,0,1,7,0,2005-06-01,3.4285714285714284,17
NA,wireless audio ip bv,0,0,NLD,Amsterdam,0,0,0,0,0,2010-06-14,NaN,20
other,gavilon,250,50,USA,NA,0,0,1,4,0,2013-11-06,5,7
public_relations,the feedroom,207,81,USA,New York,0,0,2,4,69300000,2009-10-05,2.5555555555555554,12
software,composite software,185,39,USA,San Mateo,0,0,1,28,14650003,2013-06-20,4.743589743589744,18
NA,huxley pharmaceuticals,0,0,NA,NA,0,0,0,0,0,2009-10-26,NaN,22
network_hosting,abovenet,191,94,USA,White Plains,0,0,2,8,0,2012-03-19,2.0319148936170213,8
NA,act software,0,0,NA,NA,0,0,0,1,0,2000-01-17,NaN,12
games_video,kamera,132,50,SWE,Stockholm,0,0,1,7,0,2008-05-22,2.64,6
enterprise,infologix,166,54,USA,Hatboro,0,0,1,3,3000000,2010-12-15,3.074074074074074,9
other,pachube,177,60,GBR,London,0,0,0,1,0,2011-07-20,2.95,7
security,mx logic,153,100,USA,Englewood,0,0,1,5,4000000,2009-07-30,1.53,8
advertising,admob,960,507,USA,Mountain View,0,0,6,42,46800000,2009-11-09,1.893491124260355,5
biotech,bausch lomb,258,20,USA,Rochester,0,0,1,19,0,2013-05-28,12.9,11
advertising,right media,204,53,USA,New York,0,0,0,21,45000000,2007-04-01,3.849056603773585,11
NA,digitalthink,0,0,USA,San Francisco,0,0,1,10,0,2004-03-25,NaN,12
biotech,eusa pharma,263,58,GBR,Oxford,0,0,0,5,54200000,2012-04-26,4.5344827586206895,11
public_relations,280 north,860,667,NA,NA,0,0,2,6,250000,2010-07-01,1.2893553223388305,9
software,sourcefire,100,35,USA,Columbia,1,1,4,15,0,2013-07-23,2.857142857142857,10
enterprise,desk,262,93,USA,San Francisco,0,0,3,12,5700000,2011-09-21,2.817204301075269,4
hardware,hana card,0,0,KOR,NA,0,0,0,0,0,2009-10-12,NaN,9
NA,hilton worldwide,265,89,GBR,Watford,0,0,1,7,0,2007-07-03,2.9775280898876404,16
advertising,efficient frontier,577,217,USA,Sunnyvale,0,0,4,25,6000000,2011-11-30,2.6589861751152073,18
software,netpro computing,0,0,USA,Phoenix,0,0,1,5,0,2008-09-11,NaN,16
search,direct hit,150,61,USA,Melbourne,0,0,0,2,26000000,2000-02-01,2.459016393442623,10
software,diamondware,431,120,USA,Mesa,0,0,0,0,0,2008-08-19,3.591666666666667,11
games_video,ttnet a s,0,0,NA,NA,0,0,0,0,0,2010-09-02,NaN,9
software,novell,115,50,USA,Waltham,0,0,3,73,0,2010-11-22,2.3,6
NA,california micro devices,427,60,NA,NA,0,0,1,4,0,2009-12-14,7.116666666666666,24
NA,cember,0,0,NA,NA,0,0,0,2,0,2008-01-22,NaN,6
web,unsubcentral,277,51,USA,Austin,0,0,0,1,0,2006-01-01,5.431372549019608,12
ecommerce,lovingeco,308,71,USA,NA,0,0,2,2,0,2012-05-01,4.338028169014085,9
advertising,dapper,200,53,USA,San Francisco,0,0,4,19,3000000,2010-10-05,3.7735849056603774,6
consulting,g b solutions,135,99,USA,Reston,0,0,0,0,0,2009-01-31,1.3636363636363635,13
software,tmw systems,185,90,USA,Beachwood,0,0,1,18,0,2012-08-27,2.0555555555555554,11
NA,visual connection,689,317,CZE,Prague,0,0,3,1,0,2008-10-07,2.173501577287066,17
biotech,astex,200,69,GBR,Cambridge,0,0,1,4,0,2011-04-07,2.898550724637681,5
semiconductor,iptronics a s,409,344,DNK,DK-4000 Rosklide,0,0,2,9,10380000,2013-06-04,1.188953488372093,13
ecommerce,uswitch communications,74,74,GBR,London,0,0,2,5,0,2011-06-07,1,22
medical,hemosphere,253,61,NA,NA,0,0,0,3,9300000,2012-05-15,4.147540983606557,10
software,skype,315,139,LUX,Luxembourg City,3,3,6,94,76805032,2011-05-10,2.2661870503597124,5
cleantech,novaled,177,56,DEU,Dresden,0,0,0,0,32466630,2013-08-09,3.1607142857142856,7
enterprise,breconridge,216,50,CAN,NA,0,0,0,1,61200000,2010-04-27,4.32,11
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2012-10-02,3.2666666666666666,8
NA,vacation rentals kissimmee florida,0,0,NA,NA,0,0,0,0,0,2007-04-10,NaN,34
software,infointeractive,202,47,CAN,"Bedford, Nova Scotia",0,0,0,1,0,2001-05-19,4.297872340425532,15
web,globalexpense,215,40,GBR,London,0,0,0,0,0,2011-06-07,5.375,13
hardware,ironport systems,200,70,USA,San Bruno,0,0,3,21,61500000,2007-01-04,2.857142857142857,16
NA,segovia,225,61,NA,NA,0,0,0,0,0,2009-11-26,3.6885245901639343,7
ecommerce,onosys online ordering,250,68,USA,Cleveland,0,0,2,6,1000000,2012-04-27,3.676470588235294,22
software,insureworx,200,150,NA,NA,0,0,0,0,6000000,2006-09-01,1.3333333333333333,10
software,klers,275,60,ITA,Roma,0,0,0,0,0,2009-02-17,4.583333333333333,5
web,napster,100,96,USA,Los Angeles,0,0,3,26,0,2008-09-14,1.0416666666666667,7
manufacturing,mivisa,288,69,ESP,Las Torres de Cotillas,0,0,0,1,0,2013-10-31,4.173913043478261,6
semiconductor,fluens,0,0,USA,Lowell,0,0,0,0,0,2009-04-30,NaN,6
ecommerce,ipivot,119,38,NA,NA,0,0,0,2,0,1999-10-05,3.1315789473684212,6
semiconductor,dunenetworks,213,55,USA,Sunnyvale,0,0,0,1,12000000,2009-11-30,3.8727272727272726,12
software,healthvision solutions,350,80,USA,Irving,0,0,0,5,0,2010-01-07,4.375,22
biotech,piramed,0,0,GBR,Slough,0,0,0,3,0,2008-04-15,NaN,7
advertising,greystripe,200,35,USA,San Francisco,0,0,0,18,17600000,2011-04-01,5.714285714285714,10
mobile,com2us,115,19,USA,Menlo Park,1,1,2,4,8000000,2013-10-08,6.052631578947368,6
mobile,vine,291,112,USA,New York,0,0,3,3,0,2012-10-09,2.5982142857142856,4
software,peak performance,149,48,NA,NA,0,0,0,0,0,2009-09-30,3.1041666666666665,16
other,realestate,208,47,USA,Charlotte,0,0,0,7,0,2011-09-21,4.425531914893617,10
NA,vacation rentals breezy point minnesota,0,0,NA,NA,0,0,0,0,0,2010-08-24,NaN,39
web,polar rose,420,210,SWE,Malmo,0,0,2,7,5100000,2010-09-20,2,10
hardware,securify,156,62,USA,Santa Clara,0,0,1,7,0,2008-08-27,2.5161290322580645,8
games_video,gaikai,473,126,USA,Aliso Viejo,0,0,3,21,45039999,2012-07-02,3.753968253968254,6
software,financial computer support,0,0,USA,Oakland,0,0,0,1,0,2008-08-11,NaN,26
games_video,totem onelove group,206,114,AUS,WINDSOR,0,0,0,2,0,2013-10-14,1.8070175438596492,19
other,thomas betts,429,52,USA,Memphis,0,0,0,2,0,2012-01-30,8.25,12
software,spadac,191,68,USA,McLean,0,0,1,1,0,2010-12-16,2.8088235294117645,6
manufacturing,otto männer,179,69,DEU,Bahlingen,0,0,0,0,0,2013-10-01,2.5942028985507246,11
advertising,doubleclick,156,52,USA,New York,0,0,3,105,0,2005-07-13,3,11
hospitality,associated brands,240,75,CAN,Ontario,0,0,0,0,0,2013-08-08,3.2,17
network_hosting,network instruments,208,87,USA,Minnetonka,0,0,0,5,0,2013-12-11,2.3908045977011496,19
network_hosting,nicira networks,143,46,USA,Palo Alto,0,0,2,13,41815432,2012-07-23,3.108695652173913,15
biotech,xphase pharmaceuticals,162,98,CAN,Toronto,0,0,0,0,0,2009-08-13,1.653061224489796,22
web,web reservations international,201,37,IRL,Dublin,0,0,2,6,0,2009-11-13,5.4324324324324325,30
semiconductor,kenet,0,0,USA,Woburn,0,0,1,5,0,2008-09-30,NaN,5
semiconductor,mindspeed technologies,218,43,USA,Newport Beach,0,0,3,5,0,2013-11-05,5.069767441860465,22
biotech,abfrontier,158,66,KOR,Seoul,0,0,0,0,0,2008-02-12,2.393939393939394,10
games_video,webshots,147,45,USA,Corte Madera,0,0,4,10,0,2012-10-02,3.2666666666666666,8
biotech,ilypsa,0,0,USA,Santa Clara,0,0,1,7,0,2007-06-05,NaN,6
NA,intertoolls,0,0,NA,NA,0,0,0,0,0,2013-02-09,NaN,11
automotive,invensys,263,27,GBR,London,0,0,1,5,0,2013-07-31,9.74074074074074,8
other,eaglepicher technologies,185,74,USA,Joplin,0,0,1,7,0,2009-12-23,2.5,24
news,newsy,5256,1419,USA,Columbia,0,0,3,5,3500000,2013-12-09,3.704016913319239,5
games_video,benchmark broadcast systems,250,30,SGP,NA,0,0,0,0,0,2010-05-17,8.333333333333334,27
hardware,makerbot,264,191,USA,Brooklyn,0,0,2,6,10000000,2013-06-19,1.382198952879581,8
software,reconnex,541,136,USA,Mountain View,0,0,1,14,16000000,2008-07-07,3.9779411764705883,8
NA,qwil company,0,0,NA,NA,0,0,0,0,0,2005-08-08,NaN,12
network_hosting,n2 the net,208,88,USA,Cookeville,0,0,0,1,0,2008-04-14,2.3636363636363638,10
finance,eaton national bank trust,352,82,USA,Eaton,0,0,0,0,0,2013-10-28,4.2926829268292686,25
other,itiswhatit is,101,95,GBR,London,0,0,0,1,0,2013-09-30,1.063157894736842,13
biotech,omrix biopharmaceuticals,181,100,USA,Somerville,0,0,1,5,4840000,2008-11-23,1.81,24
biotech,dako denmark,134,55,DNK,Glostrup,0,0,2,5,0,2012-06-21,2.4363636363636365,12
software,integrated quality,69,64,USA,Lewis Center,0,0,0,0,0,2008-10-16,1.078125,18
biotech,guava technologies,0,0,USA,Hayward,0,0,1,3,0,2009-02-02,NaN,18
NA,codecrazy,0,0,NA,NA,0,0,0,0,0,2013-01-30,NaN,9
software,aspect medical systems,160,96,NA,NA,0,0,1,9,0,2009-12-14,1.6666666666666667,22
web,getty images,157,39,GBR,London,1,1,2,24,0,2008-02-25,4.0256410256410255,12
search,mixer labs,123,44,USA,San Mateo,0,0,2,3,0,2009-12-23,2.7954545454545454,10
web,people media,261,92,USA,Chandler,0,0,1,6,0,2009-07-07,2.8369565217391304,12
messaging,spinvox,200,45,GBR,Buckinghamshire,0,0,8,11,105500000,2009-12-30,4.444444444444445,7
NA,vacation rentals kingston plantation horry county,0,0,NA,NA,0,0,0,0,0,2007-03-21,NaN,49
ecommerce,uswitch communications,74,74,GBR,London,0,0,2,5,0,2009-12-01,1,22
NA,stepup,0,0,NA,NA,0,0,1,2,16600000,2006-09-14,NaN,6
mobile,actix,225,125,GBR,London,0,0,2,12,0,2013-09-03,1.8,5
NA,decompras,0,0,NA,NA,0,0,0,0,0,2011-09-30,NaN,9
software,decisionone,269,74,USA,Devon,0,0,1,4,0,2010-07-02,3.635135135135135,11
software,topio,0,0,NA,NA,0,0,1,6,16000000,2006-11-08,NaN,5
network_hosting,meraki,123,60,USA,San Francisco,0,0,3,16,80000000,2012-11-20,2.05,6
web,tinygrab,500,495,GBR,Worcester,0,0,3,5,0,2011-07-08,1.0101010101010102,8
NA,investopedia,0,0,NA,NA,0,0,1,1,0,2010-08-04,NaN,12
NA,ese,0,0,NA,NA,0,0,0,0,0,2010-01-12,NaN,3
biotech,know keep your genes,0,0,KOR,Seoul,0,0,0,0,0,2008-05-13,NaN,20
NA,apoa i milano,0,0,NA,NA,0,0,0,0,0,2009-12-22,NaN,13
web,neopets,200,63,USA,NA,0,0,3,5,0,2005-06-20,3.1746031746031744,7
software,apriso,148,65,USA,Long Beach,0,0,0,1,0,2013-05-29,2.276923076923077,6
mobile,loopt,156,67,USA,Mountain View,0,0,3,21,32006000,2012-03-09,2.328358208955224,5
enterprise,pancetera,177,75,USA,Santa Clara,0,0,1,6,5000000,2011-06-14,2.36,9
NA,tunes,147,88,NA,NA,0,0,1,3,0,1999-12-01,1.6704545454545454,5
public_relations,clearlobby,0,0,USA,NA,0,0,0,1,0,2008-09-11,NaN,10
other,xoft,118,54,USA,Sunnyvale,0,0,1,4,0,2010-12-16,2.185185185185185,4
biotech,cytopeia,0,0,USA,Seattle,0,0,0,0,0,2008-05-12,NaN,8
software,liberty surf group,200,60,FRA,Paris,0,0,0,1,0,2008-08-26,3.3333333333333335,18
software,testquest,158,46,USA,Minneapolis,0,0,0,1,7500000,2008-11-18,3.4347826086956523,9
web,canvas on demand,263,75,USA,Raleigh,0,0,0,0,0,2010-09-02,3.506666666666667,16
enterprise,xwave new england,0,0,NA,NA,0,0,0,0,0,2009-06-02,NaN,17
games_video,vivid logic,168,70,USA,Fremont,0,0,0,1,5999997,2010-01-07,2.4,11
web,aardvark,210,54,USA,San Francisco,0,0,2,21,6000000,2010-02-11,3.888888888888889,8
enterprise,tourtellotte solutions,192,78,USA,Framingham,0,0,0,0,0,2009-09-16,2.4615384615384617,22
web,postpath,206,58,USA,Mountain View,0,0,3,2,24300000,2008-08-27,3.5517241379310347,8
hospitality,rickland orchards,196,154,USA,Fairfield,0,0,0,0,0,2013-10-07,1.2727272727272727,17
software,enterpulse,229,125,USA,Decatur,0,0,1,8,0,2008-09-29,1.832,10
software,learn,325,54,USA,Sunrise,0,0,1,9,0,2010-01-01,6.018518518518518,5
NA,cmango,0,0,USA,Mountain View,0,0,0,0,0,2006-01-01,NaN,6
NA,crucial security,0,0,NA,NA,0,0,1,2,0,2009-04-14,NaN,16
NA,sensing system,0,0,NA,NA,0,0,0,0,0,2011-02-22,NaN,14
software,exacttarget,150,80,USA,Indianapolis,0,0,3,29,238209999,2013-06-04,1.875,11
NA,vacation rentals in stowe vermont,0,0,NA,NA,0,0,0,0,0,2005-03-10,NaN,33
web,surphace,348,78,USA,New York,0,0,4,15,3500000,2008-04-01,4.461538461538462,8
ecommerce,stubhub,141,72,USA,San Francisco,1,1,3,35,0,2007-01-10,1.9583333333333333,7
advertising,orangesoda,315,97,USA,American Fork,0,0,1,8,7500000,2012-06-05,3.247422680412371,10
enterprise,standing cloud,504,105,USA,Boulder,0,0,2,4,10000003,2013-09-10,4.8,14
web,internet,300,59,NA,NA,0,0,1,3,0,2009-11-30,5.084745762711864,8
web,primedia,156,20,USA,Norcross,0,0,4,29,0,2011-05-16,7.8,8
public_relations,navini networks,0,0,USA,Richardson,0,0,1,3,30920000,2007-10-23,NaN,15
software,jobpartners,207,83,NA,NA,0,0,2,2,28762500,2011-06-21,2.4939759036144578,11
games_video,fandango,225,60,USA,Los Angeles,0,0,3,8,0,2007-04-11,3.75,8
web,packeteer,180,75,USA,Cupertino,0,0,1,7,0,2008-04-21,2.4,9
advertising,red mccombs media,100,31,USA,Austin,0,0,0,0,0,2009-10-06,3.225806451612903,17
ecommerce,dealguru,150,42,SGP,Singapore,1,1,0,0,0,2013-12-07,3.5714285714285716,8
NA,cherry semiconductor,0,0,NA,NA,0,0,0,1,0,2000-04-04,NaN,20
biotech,rempex pharmaceuticals,276,61,USA,San Diego,0,0,1,11,67500000,2013-12-04,4.524590163934426,22
public_relations,rcn,314,101,USA,Herndon,0,0,1,3,0,2010-03-05,3.108910891089109,3
software,nci mobility,0,0,USA,Chicago,0,0,0,2,0,2008-08-28,NaN,12
software,managed objects,0,0,USA,Waltham,0,0,1,1,7000000,2008-11-13,NaN,15
software,shanghai infoservice technology,0,0,CHN,Shanghai,0,0,0,0,0,2010-06-18,NaN,31
NA,isuppli,152,60,USA,El Segundo,0,0,1,0,0,2010-11-02,2.533333333333333,7
software,phoenix technologies,373,108,USA,Milpitas,0,0,2,30,20300000,2010-11-23,3.4537037037037037,20
NA,rent disney world vacation homes,0,0,NA,NA,0,0,0,0,0,2011-01-02,NaN,32
software,globalenglish,260,52,USA,Brisbane,0,0,3,11,0,2012-07-05,5,13
software,vmware,122,44,USA,Palo Alto,9,7,3,133,368500000,2004-01-09,2.772727272727273,6
web,phanfare,183,67,USA,Princeton,0,0,4,4,5000000,2011-06-15,2.7313432835820897,8
hardware,tech for less,173,35,USA,Colorado Springs,0,0,0,0,0,2009-12-07,4.942857142857143,13
other,corm,400,400,LBN,Beirut,1,1,1,5,0,2012-01-01,1,4
NA,morpheum,0,0,NA,NA,0,0,0,0,0,2008-09-09,NaN,8
mobile,ipwireless,177,42,GBR,"Chippenham, Wiltshire",0,0,2,6,31580000,2012-05-10,4.214285714285714,10
public_relations,cp secure,0,0,USA,Cupertino,0,0,0,3,0,2008-09-22,NaN,9
NA,ez prints,0,0,NA,NA,0,0,0,1,0,2012-10-10,NaN,9
network_hosting,dynatech hosting,420,78,NA,NA,0,0,1,3,0,2009-09-01,5.384615384615385,16
NA,vacation rentals wyoming,0,0,NA,NA,0,0,0,0,0,2007-02-10,NaN,24
semiconductor,gigle networks,131,92,ESP,Barcelona,0,0,1,3,31000000,2010-11-22,1.423913043478261,14
other,flangefitt stainless,244,149,GBR,"Warrington, Cheshire",0,0,0,0,0,2013-12-10,1.6375838926174497,20
software,broadlight,3226,1487,USA,Santa Clara,0,0,1,5,27000000,2012-03-21,2.1694687289845325,10
other,host europe group,142,96,GBR,Uxbridge,0,0,0,0,0,2013-07-19,1.4791666666666667,17
web,homestead technologies,175,45,USA,Menlo Park,0,0,3,9,0,2008-01-01,3.888888888888889,22
NA,highschoolalumni,0,0,NA,NA,0,0,0,0,0,2002-01-17,NaN,16
NA,flirt,0,0,NA,NA,0,0,0,0,0,2010-12-16,NaN,5
enterprise,ning by glam media,180,56,USA,Brisbane,0,0,5,40,119000000,2011-09-20,3.2142857142857144,18
games_video,lala,160,81,USA,Palo Alto,0,0,6,5,44150000,2009-12-05,1.9753086419753085,4
ecommerce,dealon,792,612,USA,Somerville,0,0,1,1,0,2011-02-15,1.2941176470588236,6
network_hosting,nera networks,128,46,NOR,Bergen,0,0,1,1,0,2011-01-19,2.782608695652174,13
biotech,symbyo dental,0,0,NA,NA,0,0,1,1,500000,2011-08-01,NaN,13
advertising,adisn,181,69,USA,Woodland Hills,0,0,1,2,1000000,2010-06-10,2.6231884057971016,5
NA,imagecafe,145,59,NA,NA,0,0,1,2,0,1999-11-01,2.457627118644068,9
mobile,berkã¤na wireless,71,51,USA,Campbell,0,0,0,7,0,2006-01-05,1.392156862745098,17
